,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
2548,0,0.163462649,30,0,0.235238988,3200,12,0,0,0,0
2549,0,0.487814634,65,0,0.494951167,6040,14,0,1,0,0
2550,0,0.423639586,39,0,0.15797684,33333,10,0,2,0,2
2551,0,0.982225514,52,0,0.804941482,3075,8,0,2,0,1
2552,1,0.972037284,53,2,0.178454842,3675,9,1,0,1,0
2553,0,0.84293979,39,0,0.312537493,5000,8,0,1,0,1
2554,0,0.352010842,73,0,0.20723589,10364,13,0,1,0,0
2555,0,0.320599996,56,0,0.260669262,28000,26,0,2,0,2
2556,0,0.9999999,41,0,0,NA,0,0,0,0,0
2557,0,0.020658285,58,0,0.185027648,11754,13,0,1,0,1
2558,0,0.095994811,32,0,0.205958808,5000,5,0,1,0,3
2559,0,0.046057815,69,0,0.002749656,8000,10,0,0,0,0
2560,1,0.9999999,36,0,1.018654231,1500,3,1,1,1,0
2561,1,0.493802479,28,1,0.55064194,700,9,0,0,0,0
2562,0,0.896034846,59,0,0.603015899,6100,10,0,1,0,0
2563,0,0.014899255,62,0,863,NA,6,0,1,0,0
2564,0,0.9999999,23,0,0,820,1,0,0,0,0
2565,0,0.96289138,61,4,0.509008389,7270,12,0,2,0,0
2566,0,0.106091621,49,0,1.013997201,5000,11,0,3,0,2
2567,0,0.460788025,44,0,2977,NA,6,0,1,0,1
2568,0,0.003503268,41,0,0.552093899,6900,17,0,3,0,2
2569,0,0.083322224,44,1,0.249968754,8000,5,0,2,0,2
2570,0,0.309359655,48,0,0.27257345,6500,8,0,0,0,2
2571,0,0,62,0,0.491100593,15000,12,0,5,0,2
2572,0,0.737377104,37,0,0.879567915,4350,9,0,2,0,3
2573,0,0.028544314,60,0,0.365289722,7092,15,0,3,0,0
2574,1,2.760956175,65,0,0.470273484,1681,3,4,0,0,0
2575,0,0.035718571,53,0,0.399009618,10500,10,0,2,0,1
2576,0,0.450885201,49,0,0.65042216,6750,7,0,1,0,2
2577,0,0,85,0,0,NA,3,0,0,0,NA
2578,0,0,42,3,0.367098625,10108,6,2,2,0,2
2579,0,0,79,0,0.087346025,4464,8,0,0,0,0
2580,0,0.17741692,56,0,0.099590041,10000,14,1,1,0,2
2581,0,0.009831088,74,0,0.00359928,3333,6,0,0,0,0
2582,0,0.00624375,78,0,2357,NA,7,0,1,0,0
2583,0,0.191521991,62,0,0.261806189,14250,16,0,2,0,2
2584,0,0.579950004,41,0,2195,NA,9,0,1,0,0
2585,0,0,46,0,3101,NA,11,0,2,0,1
2586,0,0.976080019,37,1,0.484675805,6492,22,0,0,0,1
2587,0,0.029883804,63,0,0.246119734,3156,12,0,1,0,1
2588,0,0.025949954,36,0,2629,NA,5,0,1,0,0
2589,0,0,50,0,0,NA,4,0,0,0,0
2590,0,0.048013049,49,0,0.060882124,9000,4,0,0,0,0
2591,0,0.057661862,57,1,0.373539868,3937,3,0,1,0,0
2592,0,0.686017929,39,0,0.287622313,14000,19,0,1,0,0
2593,0,0.109183287,50,0,0.228628562,6000,6,0,1,0,2
2594,0,0.613277345,38,0,2965,NA,7,0,2,0,0
2595,0,0.026572577,78,0,0.440578903,3592,31,0,2,0,0
2596,0,0.750260362,59,0,0.212889356,20000,6,0,2,0,0
2597,1,0.958552117,48,0,584,NA,4,2,0,1,0
2598,0,0.378589923,30,0,0.171514282,7666,9,0,0,0,0
2599,0,0,62,0,0.419201786,3582,8,0,2,0,0
2600,0,0.000200799,26,0,0,2300,7,0,0,0,0
2601,0,0.373565661,78,0,0.171856978,2600,8,0,0,0,0
2602,0,0.207467322,60,0,0.643568841,2207,9,0,1,0,0
2603,0,0.012779983,93,0,1402,NA,7,0,1,0,0
2604,0,0.248978185,50,1,458,NA,9,0,0,0,1
2605,0,0.18083131,57,0,0.222768316,8748,8,0,2,0,2
2606,0,0.248501348,66,0,0.829827916,4183,17,0,3,0,0
2607,0,0.9999999,56,0,0.443389153,4000,6,0,1,0,2
2608,0,0.207941876,63,2,0.313303063,10350,24,0,2,0,0
2609,0,0.017927435,53,0,0.20097129,7000,10,0,0,0,3
2610,0,0.709651614,49,1,0.678601166,1200,3,0,0,0,0
2611,0,0.811471019,56,1,0.257806491,6500,13,0,0,0,0
2612,0,0,35,0,0.295863593,3166,5,0,0,2,2
2613,0,0.434400225,39,0,0.387204265,3000,9,0,1,0,0
2614,0,0.236951515,60,0,0.178065755,8333,10,0,0,0,0
2615,0,0,52,0,1057,NA,7,0,2,0,0
2616,0,0.021279149,35,0,1292,NA,6,0,1,0,0
2617,0,0.019462905,67,0,0.303270725,6175,17,0,2,0,1
2618,0,0.129652994,49,0,0.489956641,11300,12,0,2,0,6
2619,0,0.081188763,64,0,59,NA,4,0,0,0,0
2620,0,0,43,0,4320,NA,14,0,3,0,2
2621,0,0.0057842,51,0,0.489627593,4000,7,0,2,0,3
2622,0,0.125242868,63,0,0.698325419,4000,9,0,1,0,0
2623,0,0.012887966,70,0,0.141314491,7500,14,0,1,0,0
2624,0,0,24,0,0.643118149,820,4,0,0,0,0
2625,0,0.012285363,75,0,0.501666162,3300,13,0,2,0,0
2626,0,0.054869339,40,0,1.608695652,620,4,0,1,0,0
2627,0,0.160898806,36,0,2.512269939,325,11,0,1,0,0
2628,0,0.246594198,45,0,0.245255651,8272,8,0,2,0,1
2629,0,0.018796023,58,0,0.108778244,5000,4,0,0,0,0
2630,0,0.106363121,45,0,0.287671233,10000,5,0,2,0,5
2631,0,0.030132005,36,0,0.575217886,7916,7,0,2,0,0
2632,0,0.039096506,61,0,28,0,4,0,0,0,0
2633,0,0.191115056,56,0,0.919826448,5300,30,0,2,0,2
2634,0,0.9999999,32,0,5.791044776,200,4,0,2,0,4
2635,0,0.224252667,48,5,0.46662153,7384,11,0,2,0,1
2636,0,0.010199592,39,0,0.500545256,2750,4,0,2,0,0
2637,0,0.9999999,33,0,0.456089277,2060,5,0,1,0,0
2638,0,0.9999999,31,0,0.147570486,5000,2,0,0,0,0
2639,0,0.9999999,33,0,0.014069264,3695,1,0,0,0,1
2640,0,0.429820482,43,1,0.139293461,6453,7,0,0,0,2
2641,0,0.986504614,35,0,0.645189958,4500,11,0,1,0,1
2642,0,0.986280549,45,0,0.744842233,3295,8,0,2,0,0
2643,0,0.02321838,35,0,0.400518403,9644,4,0,1,0,0
2644,0,0.038822972,76,0,0.671046993,7000,12,0,5,0,0
2645,0,0.122276134,57,0,0.203054878,12700,8,0,3,0,1
2646,0,0.429903654,44,0,0.411311054,3500,9,0,1,0,0
2647,0,0.141670459,64,0,0.418121994,3950,16,0,2,0,1
2648,1,0.9999999,36,2,3931,NA,5,0,2,2,0
2649,0,0,57,0,0,8500,3,0,0,0,3
2650,0,0.062886246,37,0,0.878877888,3029,6,0,2,0,0
2651,0,0.072856988,54,0,0.150583245,6600,6,0,1,0,1
2652,0,0.57489301,50,0,0.057683967,6916,8,0,0,0,0
2653,0,0.009757985,64,0,0.043604071,10021,7,0,0,0,0
2654,0,0.084351118,81,0,0.01343785,6250,2,0,0,0,0
2655,0,0.179413254,59,0,0.273821267,10137,10,0,1,0,0
2656,0,0.944482897,61,1,2582,NA,9,2,1,0,2
2657,0,0.02699775,50,0,1486,NA,5,0,1,0,2
2658,0,0.057418626,75,1,0.341776371,6000,9,0,1,0,1
2659,0,0.188116791,54,0,0.460296772,9973,30,0,2,0,0
2660,0,0.027882592,45,0,2196,0,11,0,2,0,2
2661,0,0.010916837,42,0,0.055185284,3750,8,0,0,0,0
2662,0,0.105950448,34,0,135,NA,2,0,0,0,0
2663,0,0.000933292,47,1,0.759585388,9936,9,0,5,0,3
2664,0,0.158624144,64,0,0.300579961,15000,10,0,2,0,0
2665,0,0.819906832,58,0,10370,NA,17,0,3,0,0
2666,0,0.20542621,52,0,0.306886703,3150,12,0,1,0,2
2667,0,0.9999999,40,3,0.710764938,4300,4,0,1,1,1
2668,0,0.071202487,68,0,0.934950847,4780,7,0,1,0,0
2669,0,0.800148282,41,0,0.235855487,4400,12,0,0,0,3
2670,0,0.243426286,51,0,0.584371052,11081,7,0,2,0,2
2671,0,0.120733881,67,0,0.22622108,3500,5,0,1,0,0
2672,0,0.003555358,70,0,0.18566124,3500,13,0,1,0,1
2673,0,0.001394065,50,1,0.281088189,12166,13,0,1,0,3
2674,0,0.868221661,41,1,0.643547189,4036,9,3,0,4,1
2675,0,0.089290836,64,0,0.277920594,3500,14,0,1,0,0
2676,0,0.41835095,39,0,0.285777113,11368,10,0,1,0,4
2677,1,0.9999999,24,0,0.098901099,1000,3,1,0,0,0
2678,0,0.117651179,36,1,1.504998001,2500,10,0,2,0,1
2679,0,0.897153598,44,4,4.025527192,900,14,1,1,0,2
2680,0,0.018418761,79,0,736,NA,2,0,1,0,0
2681,0,0.9999999,54,0,1905,NA,2,0,1,0,0
2682,0,0.466997893,71,0,0.362135177,7811,9,0,1,0,0
2683,0,0.009724695,37,0,111,NA,3,0,0,0,0
2684,0,0.9999999,43,0,0.094525478,5278,1,0,1,0,0
2685,0,0.012989074,54,1,0.530156614,3000,12,0,1,0,5
2686,0,0.463684544,52,0,0.129979368,6300,3,0,0,0,0
2687,0,0.632279534,41,2,0.034482759,5625,4,1,0,1,2
2688,0,0.922613341,34,0,3297,NA,9,0,1,1,0
2689,0,0.558410262,45,0,0.116188381,10000,4,0,1,0,0
2690,0,0.604052535,57,0,0.463719766,7193,14,0,2,0,0
2691,0,0,61,0,0.160493827,1700,7,0,0,0,0
2692,0,0.026308992,35,0,4299,NA,6,0,3,0,0
2693,0,0.028124498,68,0,0.281110661,4933,12,0,4,0,0
2694,0,0.073441724,45,0,0.006320977,9333,3,0,0,0,2
2695,0,0.020155104,65,0,101,NA,17,0,0,0,0
2696,0,0.512038648,46,1,0.321495069,14500,9,0,2,1,2
2697,0,0.9999999,34,0,0.691921005,2784,7,0,2,0,3
2698,0,0,59,0,0.408073991,8000,13,0,2,0,0
2699,0,0.16635649,54,0,0.044488878,4000,7,0,0,0,1
2700,0,0.333304126,57,0,0.5569381,6348,18,0,2,0,1
2701,0,0.9999999,34,0,0.16950693,4400,1,0,0,0,0
2702,0,1.026986507,56,0,2337,NA,5,1,1,1,1
2703,0,0.338668226,51,0,3410,NA,16,0,2,0,0
2704,1,1.094433952,40,4,0.315929793,4500,7,0,0,0,2
2705,0,0.579427572,27,0,0.370253165,3475,17,0,0,0,0
2706,0,0.026920986,50,0,0.217365623,11850,18,0,1,0,3
2707,0,0.049796097,67,0,94,0,4,0,0,0,0
2708,1,0.9999999,62,1,0.363481644,4112,5,0,1,1,1
2709,0,0.050802925,74,0,0.005395463,16309,6,0,0,0,0
2710,0,0,30,0,0.685703551,5322,9,0,2,0,1
2711,0,1,23,1,0.566037736,900,4,0,0,0,0
2712,0,0.160558857,38,0,0.300956799,6897,6,0,1,0,0
2713,0,0.761406354,60,0,0.411380811,8733,14,0,2,0,0
2714,0,0.164283572,71,0,0.00959808,5000,2,0,0,0,0
2715,0,0.015856388,74,0,0.009059669,3200,9,0,0,0,0
2716,0,0,43,0,1295,NA,8,0,1,0,1
2717,0,0.045585854,39,0,0.514534013,3336,7,0,1,0,0
2718,0,0.533255896,54,0,0.218573046,4414,5,0,0,0,0
2719,0,0.955579771,51,0,0.530306186,4800,7,0,2,0,3
2720,0,1.823920266,38,0,0.015783935,2850,1,2,0,0,1
2721,0,0.683035218,42,0,0.048154933,3820,3,0,0,0,2
2722,0,0.123238967,57,0,0.011065191,7500,4,0,0,0,1
2723,0,0.071597136,88,0,0.301671614,6400,3,0,2,0,1
2724,0,0.890013748,34,0,0.039669421,5444,3,0,0,0,0
2725,0,0.262403669,46,0,0.649484536,3200,13,0,1,0,2
2726,0,0,30,0,0.094795539,2689,3,0,0,0,0
2727,0,0.076867853,28,0,0.026394721,1666,2,0,0,0,0
2728,0,0.373872684,52,0,2055,NA,4,0,2,0,0
2729,0,0.006999364,39,0,0.505338078,5338,8,0,2,0,3
2730,0,0.9999999,32,0,0.178486435,2100,2,0,0,1,0
2731,0,0.005168167,60,0,0.084772873,3125,6,0,0,0,0
2732,0,0.724076487,49,0,0.422368233,7000,14,1,1,0,2
2733,0,0.288011315,43,0,0.297925519,4000,8,0,0,0,2
2734,0,0.266489007,28,0,12,NA,2,0,0,0,0
2735,0,0.014189181,81,1,0.147463134,4000,14,0,0,0,0
2736,0,0.004999,37,0,0.453174503,7890,7,0,3,0,2
2737,0,0.595095253,31,0,0.256379922,5916,7,0,2,0,0
2738,0,0.074101568,80,0,0.009958176,5020,4,0,0,0,1
2739,0,0.047712383,37,0,0.4520024,13333,8,0,2,0,3
2740,0,0.9999999,63,1,0.117666022,3101,0,2,0,0,1
2741,0,0.677474622,57,0,0.394578313,14607,13,0,2,0,0
2742,0,0.4138049,60,0,0.816818357,7800,13,0,3,0,0
2743,0,0.132205488,43,2,0.453878843,12000,12,0,2,0,2
2744,0,0.9999999,24,0,1,NA,0,0,0,0,0
2745,0,0.174915833,34,0,0.243837442,1500,6,0,0,0,0
2746,0,0.212049914,56,0,1831,NA,10,0,2,0,NA
2747,0,0.9999999,35,0,3831,NA,4,0,1,0,0
2748,0,0.02389662,53,0,0.395405447,6572,13,0,1,0,3
2749,0,0.056689342,35,0,0.098693759,6200,6,0,0,0,2
2750,0,0.797074218,56,3,0.420728964,6666,10,0,2,2,0
2751,0,0.671332867,37,1,0.434792268,4500,4,0,1,0,0
2752,0,0.044381201,77,1,288,NA,5,1,1,0,0
2753,0,0.203512976,41,0,0.561815106,13596,15,0,6,0,0
2754,0,0.506915514,66,0,0.147426393,4720,5,0,0,0,0
2755,0,0.034043108,63,0,0.075630252,9519,9,0,0,0,0
2756,0,0.9999999,55,0,0,NA,1,0,0,0,0
2757,0,0.805380755,47,0,0.459220111,7000,7,0,2,0,2
2758,0,0,46,0,0,4428,1,0,0,0,1
2759,0,0.007293689,27,1,0.136312089,4408,6,0,0,0,0
2760,0,0.983728498,61,2,0.114161519,4370,3,0,0,0,1
2761,0,0.018332111,63,1,2750,NA,7,0,2,0,0
2762,0,0.622437756,49,0,0.482405345,4489,6,0,1,0,0
2763,0,0.176079734,25,0,1,NA,1,0,0,0,0
2764,0,0.928188347,49,0,0.320188836,3600,5,0,1,0,0
2765,0,0.156305221,66,0,0.327031449,5500,11,0,1,0,2
2766,0,0.003554418,72,0,0.438219204,5300,9,0,1,0,0
2767,1,0.995002776,30,1,0.176955761,4000,3,10,0,0,0
2768,0,0.554406315,49,0,0.586602671,9583,13,1,2,0,1
2769,0,0.582757962,60,0,1.249135868,3760,25,0,1,0,0
2770,0,0.51958007,42,0,0.160787992,5329,4,3,0,1,2
2771,0,0.583270935,44,0,0.084059993,8600,3,0,0,0,4
2772,0,0,63,0,0.24150905,9833,5,0,1,0,1
2773,0,0.120129329,72,0,0.201859588,7420,8,0,1,0,0
2774,0,0,78,1,0.318420395,4000,8,0,1,0,0
2775,0,0.234565506,52,0,0.322765851,4005,7,0,0,0,3
2776,0,0.405557616,37,0,0.420642318,11800,16,0,2,0,1
2777,0,0.961313422,46,0,387,NA,4,0,0,0,0
2778,0,0.003204331,89,0,0.000499917,6000,4,0,0,0,0
2779,0,0,29,0,0,0,1,0,0,0,0
2780,0,0.196230403,61,0,0.23525138,13763,8,0,1,0,0
2781,0,0,61,0,0,NA,1,0,0,0,NA
2782,0,0.046682013,61,0,0.246381372,6355,7,0,1,0,0
2783,0,0.005737638,76,0,0.249935584,3880,10,0,1,0,0
2784,0,0.032583137,31,0,0.068563593,5833,8,0,0,0,0
2785,0,0.015296651,57,0,2957,NA,6,0,2,0,1
2786,0,0.825366105,63,1,0.15953469,4813,8,0,1,0,0
2787,0,0.495677056,54,0,0.390402399,4000,3,0,1,0,0
2788,0,0.467479789,44,0,0.553868937,2700,8,0,2,0,0
2789,0,0.086477467,52,0,0.09239472,17500,14,0,1,0,2
2790,0,0.020412385,46,0,0.10875,8799,4,1,0,0,1
2791,0,0.325306795,56,0,0.772428515,17800,20,0,5,0,0
2792,0,0.9999999,21,0,0,300,1,0,0,0,0
2793,0,0.547444592,45,0,0.766319773,8455,10,0,2,0,4
2794,0,0.433461198,51,0,0.26226574,9497,6,0,1,0,4
2795,0,0.507950931,41,0,0.190702324,4000,6,0,0,0,0
2796,0,0,44,1,0.353955756,8000,9,1,2,0,3
2797,0,0.007140319,47,0,0.248623465,2360,4,0,0,0,0
2798,0,0.087225384,39,0,180,NA,6,0,0,0,0
2799,0,0,72,0,3152,NA,7,0,2,0,0
2800,0,0.118098826,29,0,0.262639246,2333,5,0,1,1,0
2801,0,0.292743341,50,0,0.542091582,5000,7,0,2,0,1
2802,0,0.144627967,60,0,0.152182783,2450,14,0,0,0,0
2803,0,0.9999999,41,2,0.083688206,5400,2,0,0,0,1
2804,0,0.031825066,64,0,0.363629084,12487,11,0,4,0,0
2805,0,0.001444412,53,0,0.188960516,2481,5,0,1,0,0
2806,0,0.122225124,51,0,0.60255418,2583,6,0,0,0,2
2807,0,0.020131991,36,1,0.000879679,10230,2,0,0,0,0
2808,0,0.007809418,53,0,0.118503539,4944,11,0,1,0,0
2809,0,0.682152429,41,0,0.136047134,5600,7,0,0,0,0
2810,0,0.527631491,58,0,0.397263878,3800,7,0,1,0,2
2811,0,0.062490236,43,0,12,NA,1,0,0,0,NA
2812,0,0.392359132,40,0,0.344220771,7500,13,0,2,0,0
2813,0,0.331795463,24,0,0.36286645,1534,3,0,0,0,0
2814,0,0.108196169,56,0,0.252963862,7000,10,0,1,0,0
2815,0,0.605473204,48,0,0.550224888,2000,7,0,0,0,2
2816,0,0.004253668,69,0,0.002528445,3163,12,0,0,0,0
2817,0,0.319714166,42,0,0.352960894,8949,6,0,2,0,2
2818,0,0.2092932,76,0,0.691047531,4333,22,0,2,0,0
2819,0,0.128557943,37,1,0.425143453,3833,13,0,1,0,0
2820,0,0.04093976,65,0,0.196340183,6666,7,0,1,0,0
2821,0,0.722910836,60,1,0.596680664,5000,5,0,1,0,2
2822,0,0.108613876,69,0,935,NA,7,0,1,0,0
2823,0,0.720811685,40,0,0.414453013,3500,6,0,1,0,3
2824,1,0.071554892,30,0,0.234654633,19500,11,0,3,0,0
2825,0,0.450384987,63,0,0.473244147,2391,5,0,0,0,3
2826,0,0,39,1,0.986253437,4000,10,0,4,0,0
2827,0,0.092976268,68,0,81,NA,7,0,0,0,0
2828,0,0.061783143,64,0,0.325767129,4757,11,1,1,0,0
2829,1,0.9999999,46,0,0,NA,0,0,0,0,5
2830,0,0.023939941,52,0,0.061269518,11783,5,0,0,0,0
2831,0,0.107560312,45,0,0.41928911,4416,5,0,2,0,1
2832,0,0,81,0,286,NA,10,0,0,0,0
2833,0,0.276913903,43,0,2308,NA,5,0,1,0,0
2834,0,0.114680613,71,0,0.192124289,6500,9,0,1,0,0
2835,0,0.004544478,64,0,0.159553137,6981,21,0,1,0,1
2836,0,0.384934286,62,1,2118,NA,14,0,2,0,0
2837,0,0.9999999,59,1,0.162226878,6681,2,3,1,0,0
2838,0,0.487720982,48,0,0.174092589,4600,9,0,0,0,1
2839,0,0.028567196,45,0,0.518330309,8264,12,0,2,0,2
2840,0,0.138953538,61,0,0.036245469,8000,4,0,0,0,1
2841,0,0.547137342,49,0,0.659678643,14500,6,0,3,0,3
2842,0,0.001524297,48,0,1950,NA,3,0,1,0,0
2843,0,0,67,0,0.087630725,2772,5,0,0,0,0
2844,0,0.005385477,42,0,0.078792121,10000,8,0,0,0,0
2845,0,0.043287642,55,0,0.206326315,10400,13,0,1,0,2
2846,0,0.9999999,24,0,0.679738562,764,2,0,0,0,0
2847,0,0,50,0,0.607412674,11250,10,0,1,0,2
2848,0,1.043091214,60,0,0.787513116,3811,14,0,0,0,0
2849,0,0,48,1,1862,NA,4,0,1,0,0
2850,0,0.134443278,64,0,1197,NA,4,0,1,0,NA
2851,0,0.150950766,61,0,0.652923155,7833,10,0,3,0,2
2852,0,0,81,0,0,1800,6,0,0,0,0
2853,0,0.117213048,33,0,0.36775483,1500,8,0,0,0,0
2854,0,0,53,0,0.219132029,3271,2,0,1,0,1
2855,0,0.302455804,71,0,0.343331548,5600,5,0,1,0,1
2856,0,0.05767024,51,0,1171,NA,3,0,1,0,0
2857,0,0.234746034,63,1,0.173385196,8483,9,0,1,0,1
2858,0,0.352478044,47,0,0.436352254,9583,11,0,1,0,1
2859,0,0.002405561,66,0,0.012420181,14250,13,0,0,0,0
2860,0,1.089995263,43,0,2591,0,4,0,1,0,4
2861,0,0.275697774,28,0,0.196188691,3200,5,0,0,0,0
2862,0,0.9999999,56,0,0,NA,3,0,0,0,NA
2863,0,0.072855013,36,0,0.479794473,7200,12,0,3,0,0
2864,0,0.048850024,57,0,0.327686754,3600,11,0,1,0,1
2865,0,0.011449428,96,0,15,NA,3,0,0,0,0
2866,0,0.017829847,80,0,0.00489951,10000,11,0,0,0,0
2867,0,0.9999999,30,0,0.216597925,8000,3,0,1,0,0
2868,0,0.006137825,72,0,0.002596728,3850,6,0,0,0,0
2869,0,0.3696019,53,0,0.251818329,6186,8,0,1,0,3
2870,0,0.412198568,57,1,0.330820706,13000,19,0,1,0,4
2871,0,0.089225616,55,0,0.287084269,4900,6,0,1,0,3
2872,0,0.015527622,46,0,374,NA,8,0,1,0,0
2873,0,0.346765323,86,0,0.598583235,3387,4,0,1,0,1
2874,0,0.221929257,61,0,0.343218927,3000,4,0,1,0,2
2875,0,0.98110189,80,0,0.508836076,1640,2,0,0,0,0
2876,0,0.170351855,27,1,0.010395842,2500,3,0,0,0,0
2877,0,0.120429319,58,0,0.536238585,8650,10,0,2,0,1
2878,0,0.677522772,31,0,0.625078109,4800,11,1,2,0,0
2879,0,0.493506494,24,0,0.004665112,3000,2,0,0,0,0
2880,0,0.793543472,29,0,0.304821151,4500,7,0,0,0,1
2881,0,0.024259425,63,0,0.439398889,3060,10,0,1,0,0
2882,0,0.018978016,61,0,1129,NA,9,0,1,0,0
2883,0,0.269108796,36,0,0.264898116,2600,5,0,0,0,2
2884,0,0.010037832,58,0,0.004385965,9803,10,0,0,0,0
2885,0,0.003620612,48,0,891,NA,6,0,1,0,0
2886,0,0.066074225,46,0,2765,NA,6,0,2,0,0
2887,0,0.048358886,64,0,0.244503664,1500,9,0,0,0,0
2888,0,0.02395761,69,0,0.165963119,4500,10,0,0,0,0
2889,0,0.050117057,58,0,3268,NA,14,0,1,0,1
2890,0,0.012671313,60,0,1198,NA,12,0,1,0,2
2891,0,0.036269005,68,0,0.153303219,7083,11,0,1,0,1
2892,0,0.96013289,27,0,0.147926037,2000,3,0,0,1,0
2893,0,0.032232209,67,0,4686,NA,10,0,3,0,2
2894,1,0.9999999,32,0,113,NA,0,0,0,1,0
2895,0,0.9999999,24,0,0,737,0,0,0,0,0
2896,0,0.077848054,59,0,0.216252033,16600,9,0,3,0,4
2897,0,0.97540246,58,0,0.049441246,5905,1,0,0,0,0
2898,0,0.02619869,54,0,0.298084291,2609,3,0,1,0,2
2899,0,0.138219489,53,3,0.360877092,8664,20,1,4,0,0
2900,0,0.868530692,51,0,0.286071566,5197,5,0,2,0,0
2901,0,0.385161484,50,0,0.100541591,7200,10,0,0,0,0
2902,0,0.028047149,56,0,0.274523641,2833,11,0,1,0,0
2903,0,0.022154084,79,0,0.371116986,3025,12,0,1,0,0
2904,0,0.00010526,71,0,3597,NA,8,0,4,0,0
2905,0,0.085232155,60,0,0.363870968,7749,15,0,1,0,1
2906,0,0.004054739,75,0,0.001587582,5668,14,0,0,0,1
2907,0,0.711147741,44,0,2328,NA,5,0,1,0,0
2908,0,0.499537644,44,0,0.410027127,9952,7,0,1,0,2
2909,1,1.062215309,45,3,2.030193961,5000,14,0,4,1,1
2910,0,0.984542138,44,1,0.444235925,7459,5,0,1,0,2
2911,0,0.938586327,44,1,1095,NA,8,9,0,4,0
2912,0,0.123545616,48,0,1.056420511,7000,13,0,1,0,2
2913,0,0.932135729,24,0,0.010362694,1350,1,0,0,0,0
2914,0,0.9999999,32,0,0.479180436,4538,8,0,2,0,2
2915,0,0.08012852,57,0,0.119214586,2851,5,0,0,0,2
2916,0,0.002108808,57,0,0.23572186,6600,11,0,1,0,1
2917,0,0.542161672,51,1,0.093229216,10500,11,0,0,0,0
2918,0,0.065634531,66,0,0.052905464,1152,4,0,0,0,0
2919,0,0.9999999,34,0,0,NA,2,0,0,0,0
2920,0,0.01139924,44,0,0.007132668,700,2,0,0,0,3
2921,0,0.222462203,76,0,0.446482564,4960,5,0,1,0,0
2922,0,0.06266858,61,0,2303,NA,6,0,1,0,0
2923,0,0.00504304,99,0,800,NA,5,0,0,0,NA
2924,0,0.9999999,54,1,0.449833395,2700,2,0,1,0,0
2925,0,0.007936415,48,0,0.247378947,16500,17,0,2,0,4
2926,0,0.9999999,28,0,585,NA,1,0,0,0,0
2927,0,0.007892757,60,0,0.168593933,11933,17,0,1,0,0
2928,0,0.29385201,35,0,0.096446701,6500,8,0,0,0,0
2929,0,0.156047688,81,0,0.236595607,6191,12,0,2,0,0
2930,0,0.093331615,70,1,0.218658598,9914,18,0,2,0,0
2931,0,0.256885738,47,0,247,NA,6,0,0,0,2
2932,1,0.281131894,54,0,0.931785196,6200,10,0,3,0,1
2933,0,0.270617502,54,0,0.092744951,5347,6,0,0,0,1
2934,1,1.063782107,45,3,0.257588899,2305,10,0,0,0,2
2935,0,0.03232503,55,0,0.264162077,5083,10,0,1,0,0
2936,0,0.181742064,63,0,0.251558255,6256,8,0,1,0,3
2937,0,0.041942114,64,0,2411,NA,9,0,1,0,NA
2938,0,0.729140156,41,0,2.860050891,2750,5,0,1,0,2
2939,0,0.125781523,52,0,1992,NA,12,0,1,0,0
2940,0,0.788892373,28,0,0.372917218,3780,12,0,0,0,1
2941,0,0.054129806,46,0,0.190649912,7400,9,0,0,0,2
2942,0,0,64,0,0,7383,9,0,0,0,0
2943,0,0.122219445,33,0,0.009992862,1400,3,0,0,0,0
2944,0,0.9999999,52,0,6408,NA,5,0,1,0,0
2945,1,0.554379777,28,1,0.227874155,3400,3,0,1,0,0
2946,0,0.018581214,38,0,0.000461467,13001,3,0,0,0,0
2947,0,0,68,0,0.218632558,15166,15,0,3,0,1
2948,0,0.352920416,55,0,0.656079988,6800,6,0,2,0,1
2949,1,0.242524917,28,0,0.19089626,2833,9,5,0,0,0
2950,0,0.112585515,75,0,1215,0,3,0,1,0,1
2951,0,0.027237104,56,0,6420,NA,10,0,3,0,NA
2952,0,0.139647929,45,2,0.381269788,6000,11,0,1,0,3
2953,0,0.905403469,46,1,0.324534037,12500,14,0,2,1,0
2954,0,0.189818004,62,0,15.47011952,250,12,0,2,0,2
2955,0,0.447105788,22,0,0.007490637,800,2,0,0,0,0
2956,0,0.056602196,46,0,4763,NA,9,0,1,0,0
2957,0,0.054300983,36,0,0.304201303,4450,7,0,1,0,1
2958,1,0.686354379,27,0,805,NA,2,0,0,0,1
2959,0,0.007047052,68,0,37,NA,17,0,0,0,NA
2960,0,0.008382622,75,0,0.000637186,7846,4,0,0,0,0
2961,0,0.9999999,72,0,0.148870182,2256,3,0,0,0,0
2962,0,0.005790399,61,0,0.275552228,2670,8,0,1,0,2
2963,0,0.188144121,70,0,0.228223496,6979,22,0,0,0,1
2964,0,0,35,0,4835,NA,7,0,1,0,0
2965,0,0.536747939,62,0,0.761082326,3473,12,0,1,0,0
2966,0,0.01449978,81,0,0.320854332,4166,7,0,2,0,0
2967,0,0.064187163,69,0,0.003481625,2584,1,0,0,0,0
2968,0,0.256774533,25,0,29,NA,3,0,0,0,0
